fromNode	toNode	weight	direction	fromAltName	toAltName
GH_pectin	WSC_only	2.09037548280766e-06	undirected	NA	NA
GH_xylan	GH_xyloglucan	0.632765885145874	undirected	NA	NA
GH_xylan	GT	0.0465808433011048	undirected	NA	NA
GH_xylan	LPMO	0.323569516231774	undirected	NA	NA
GH_xylan	Oxidase_lignin	0.00597150301981096	undirected	NA	NA
GH_xylan	SOD	0.00118200333917204	undirected	NA	NA
GH_xylan	WSC_only	0.258818565118534	undirected	NA	NA
GH_xyloglucan	GT	0.0337256224166536	undirected	NA	NA
GH_xyloglucan	LPMO	0.516729856594566	undirected	NA	NA
GH_xyloglucan	Oxidase_lignin	0.00251910748494907	undirected	NA	NA
GH_xyloglucan	SOD	0.000492600916280073	undirected	NA	NA
GH_xyloglucan	WSC_only	0.361081967852315	undirected	NA	NA
GT	LPMO	0.0166203823617019	undirected	NA	NA
GT	Oxidase_lignin	0.0855850015871598	undirected	NA	NA
GT	SOD	0.0222147244060629	undirected	NA	NA
GT	WSC_only	0.0424578005431129	undirected	NA	NA
LPMO	Oxidase_lignin	0.0193302488730681	undirected	NA	NA
LPMO	SOD	0.0035640774113015	undirected	NA	NA
LPMO	WSC_only	0.182421061660125	undirected	NA	NA
Oxidase_lignin	SOD	0.18721074457904	undirected	NA	NA
Oxidase_lignin	WSC_only	0.00510249280887638	undirected	NA	NA
SOD	WSC_only	0.00106236647204451	undirected	NA	NA
