fromNode	toNode	weight	direction	fromAltName	toAltName
Peptidase	CBM_only	0.0559389787824855	undirected	NA	NA
Peptidase	Esterase_methyl	0.105141515688228	undirected	NA	NA
Peptidase	Esterase_acetyl	0.0329516172820714	undirected	NA	NA
Peptidase	GH_xylan	0.0707157611875954	undirected	NA	NA
Peptidase	GH_unspecific	0.0622654822427093	undirected	NA	NA
Peptidase	GH_pectin	0.0453014695180085	undirected	NA	NA
Peptidase	GH_cellulose	0.0635515506246274	undirected	NA	NA
Peptidase	GH_arabinan	0.0212007903622801	undirected	NA	NA
Peptidase	GH_chitin	0.0345353168141099	undirected	NA	NA
Peptidase	Esterase_non_carbohydrate	0.0696032298518591	undirected	NA	NA
Peptidase	Esterase_pectin	0.0355438701090483	undirected	NA	NA
Peptidase	Esterase	0.106430620294355	undirected	NA	NA
Peptidase	GH_mannan	0.0582351102270601	undirected	NA	NA
Peptidase	GH_xyloglucan	0.0605704227788403	undirected	NA	NA
Lipase	LPMO	0.416978094373482	undirected	NA	NA
Lipase	Other	0.13620074482632	undirected	NA	NA
Lipase	Lactonase	0.991839376641767	undirected	NA	NA
Lipase	CBM_only	0.597021443305884	undirected	NA	NA
Lipase	Esterase_methyl	0.763419926645537	undirected	NA	NA
Lipase	Esterase_acetyl	0.0226680176021043	undirected	NA	NA
Lipase	GH_xylan	0.474418141508767	undirected	NA	NA
Lipase	GH_unspecific	0.233430906614044	undirected	NA	NA
Lipase	GH_pectin	0.165510260020037	undirected	NA	NA
Lipase	GH_cellulose	0.338761348136379	undirected	NA	NA
Lipase	GH_arabinan	0.0779469639137502	undirected	NA	NA
Lipase	GH_chitin	0.0916953574482563	undirected	NA	NA
Lipase	Esterase_non_carbohydrate	0.315029261093809	undirected	NA	NA
Lipase	Esterase_pectin	0.00963800831289768	undirected	NA	NA
Lipase	Esterase	0.984387418552363	undirected	NA	NA
Lipase	GH_mannan	0.483984255594384	undirected	NA	NA
Lipase	GH_xyloglucan	0.185459022376224	undirected	NA	NA
LPMO	Other	0.0863110162781583	undirected	NA	NA
LPMO	Lactonase	0.407942693266358	undirected	NA	NA
LPMO	CBM_only	0.312087229971061	undirected	NA	NA
LPMO	Esterase_methyl	0.39269005472645	undirected	NA	NA
LPMO	Esterase_acetyl	0.0983208156192922	undirected	NA	NA
LPMO	GH_xylan	0.287746474574112	undirected	NA	NA
LPMO	GH_unspecific	0.205617643282926	undirected	NA	NA
LPMO	GH_pectin	0.240213977982854	undirected	NA	NA
LPMO	GH_cellulose	0.30839678112085	undirected	NA	NA
LPMO	GH_arabinan	0.137000825529514	undirected	NA	NA
LPMO	GH_chitin	0.176142112869092	undirected	NA	NA
LPMO	Esterase_non_carbohydrate	0.190101428574947	undirected	NA	NA
LPMO	Esterase_pectin	0.0877602031518289	undirected	NA	NA
LPMO	Esterase	0.401497982705263	undirected	NA	NA
LPMO	GH_mannan	0.337851301579315	undirected	NA	NA
LPMO	GH_xyloglucan	0.262723049431666	undirected	NA	NA
Other	Lactonase	0.135782981439767	undirected	NA	NA
Other	CBM_only	0.091578661248936	undirected	NA	NA
Other	Esterase_methyl	0.155492377213018	undirected	NA	NA
Other	Esterase_acetyl	0.0226598362108359	undirected	NA	NA
Other	GH_xylan	0.0936946364057728	undirected	NA	NA
Other	GH_unspecific	0.063973328519018	undirected	NA	NA
Other	GH_pectin	0.0514742452789118	undirected	NA	NA
Other	GH_cellulose	0.0943879009330164	undirected	NA	NA
Other	GH_arabinan	0.0195408225252589	undirected	NA	NA
Other	GH_chitin	0.0313428707393459	undirected	NA	NA
Other	Esterase_non_carbohydrate	0.0708309354624278	undirected	NA	NA
Other	Esterase_pectin	0.0151451024079659	undirected	NA	NA
Other	Esterase	0.136137185368817	undirected	NA	NA
Other	GH_mannan	0.0952111874818867	undirected	NA	NA
Other	GH_xyloglucan	0.0943912552309552	undirected	NA	NA
Lactonase	CBM_only	0.586969441098563	undirected	NA	NA
Lactonase	Esterase_methyl	0.756202249075472	undirected	NA	NA
Lactonase	Esterase_acetyl	0.0192033445661981	undirected	NA	NA
Lactonase	GH_xylan	0.469847952212277	undirected	NA	NA
Lactonase	GH_unspecific	0.226873991384857	undirected	NA	NA
Lactonase	GH_pectin	0.156638684616637	undirected	NA	NA
Lactonase	GH_cellulose	0.329860507906731	undirected	NA	NA
Lactonase	GH_arabinan	0.0676086773083822	undirected	NA	NA
Lactonase	GH_chitin	0.0857904582845113	undirected	NA	NA
Lactonase	Esterase_non_carbohydrate	0.31778354057515	undirected	NA	NA
Lactonase	Esterase_pectin	0.0102467329417789	undirected	NA	NA
Lactonase	Esterase	0.994850147989125	undirected	NA	NA
Lactonase	GH_mannan	0.475216910516122	undirected	NA	NA
Lactonase	GH_xyloglucan	0.175808941320191	undirected	NA	NA
CBM_only	Esterase_methyl	0.508253743386459	undirected	NA	NA
CBM_only	Esterase_acetyl	0.0240812154790553	undirected	NA	NA
