fromNode	toNode	weight	direction	fromAltName	toAltName
Peptidase	Esterase_methyl	0.0356530909810147	undirected	NA	NA
Peptidase	Esterase_acetyl	0.0748315071467184	undirected	NA	NA
Peptidase	GH_xylan	0.143483122365605	undirected	NA	NA
Peptidase	WSC	0.00131562248782674	undirected	NA	NA
Peptidase	GH_arabinan	0.137282233700552	undirected	NA	NA
Peptidase	GH_chitin	0.297759136026662	undirected	NA	NA
Peptidase	Esterase_pectin	0.0575528788786318	undirected	NA	NA
Peptidase	PL_like	0.138781517746936	undirected	NA	NA
Peptidase	Esterase	0.0100590795459758	undirected	NA	NA
Peptidase	GH_xyloglucan	0.279873306684111	undirected	NA	NA
Peptidase	GT	0.001151161966183	undirected	NA	NA
Peptidase	PL	0.155353533575519	undirected	NA	NA
CDH_like	LPMO	0.505807029172837	undirected	NA	NA
CDH_like	Catalase	0.247069468490128	undirected	NA	NA
CDH_like	SOD	0.00132386869879356	undirected	NA	NA
CDH_like	Lactonase	0.524727457107154	undirected	NA	NA
CDH_like	CBM_only	0.294241887453886	undirected	NA	NA
CDH_like	Esterase_methyl	0.527047105852	undirected	NA	NA
CDH_like	Esterase_acetyl	0.309095400765349	undirected	NA	NA
CDH_like	GH_xylan	0.412690716188001	undirected	NA	NA
CDH_like	WSC	0.0303837396378929	undirected	NA	NA
CDH_like	GH_arabinan	0.275296854527158	undirected	NA	NA
CDH_like	GH_chitin	0.39104008928444	undirected	NA	NA
CDH_like	Esterase_pectin	0.0147406866664885	undirected	NA	NA
CDH_like	PL_like	0.295814942802025	undirected	NA	NA
CDH_like	Esterase	0.0288166056217858	undirected	NA	NA
CDH_like	GH_xyloglucan	0.476139627739284	undirected	NA	NA
CDH_like	GT	0.0295567765042437	undirected	NA	NA
CDH_like	PL	0.183402616341225	undirected	NA	NA
LPMO	Catalase	0.604653583068469	undirected	NA	NA
LPMO	SOD	0.000615751602820838	undirected	NA	NA
LPMO	Lactonase	0.838334635677855	undirected	NA	NA
LPMO	CBM_only	0.504083784194119	undirected	NA	NA
LPMO	Esterase_methyl	0.293239386687882	undirected	NA	NA
LPMO	Esterase_acetyl	0.26090606488007	undirected	NA	NA
LPMO	GH_xylan	0.485355763911846	undirected	NA	NA
LPMO	WSC	0.00973511112607452	undirected	NA	NA
LPMO	GH_arabinan	0.4233610931366	undirected	NA	NA
LPMO	GH_chitin	0.791030577431961	undirected	NA	NA
LPMO	Esterase_pectin	0.0641177798109868	undirected	NA	NA
